"DT_TOTALIZACAO     ","QT_SECOES_TOTAL","QT_APTOS_TOTAL","QT_SECOES_TOT","QT_SECOES_TOT_ACUMULADO","PE_SECOES_TOT_ACUMULADO                      ","QT_APTOS_TOT","QT_APTOS_TOT_ACUMULADO","QT_VOTOS_TOTAL","QT_VOTOS_TOTAL_ACUMULADO","QT_VOTOS_CONCORRENTES","QT_VOTOS_CONCORRENTES_ACUMULADO","CIRO_GOMES_QT_VOTOS_TOT","CIRO_GOMES_QT_VOTOS_TOT_ACUMULADO","CIRO_GOMES_PE_VOTOS_TOT_ACUMULADO            ","LULA_QT_VOTOS_TOT","LULA_QT_VOTOS_TOT_ACUMULADO","LULA_PE_VOTOS_TOT_ACUMULADO                  ","PADRE_KELMON_QT_VOTOS_TOT","PADRE_KELMON_QT_VOTOS_TOT_ACUMULADO","PADRE_KELMON_PE_VOTOS_TOT_ACUMULADO          ","SIMONE_TEBET_QT_VOTOS_TOT","SIMONE_TEBET_QT_VOTOS_TOT_ACUMULADO","SIMONE_TEBET_PE_VOTOS_TOT_ACUMULADO          ","VERA_QT_VOTOS_TOT","VERA_QT_VOTOS_TOT_ACUMULADO","VERA_PE_VOTOS_TOT_ACUMULADO                  ","SOFIA_MANZANO_QT_VOTOS_TOT","SOFIA_MANZANO_QT_VOTOS_TOT_ACUMULADO","SOFIA_MANZANO_PE_VOTOS_TOT_ACUMULADO         ","JAIR_BOLSONARO_QT_VOTOS_TOT","JAIR_BOLSONARO_QT_VOTOS_TOT_ACUMULADO","JAIR_BOLSONARO_PE_VOTOS_TOT_ACUMULADO        ","CONSTITUINTE_EYMAEL_QT_VOTOS_TOT","CONSTITUINTE_EYMAEL_QT_VOTOS_TOT_ACUMULADO","CONSTITUINTE_EYMAEL_PE_VOTOS_TOT_ACUMULADO   ","FELIPE_DAVILA_QT_VOTOS_TOT","FELIPE_DAVILA_QT_VOTOS_TOT_ACUMULADO","FELIPE_DAVILA_PE_VOTOS_TOT_ACUMULADO         ","SORAYA_THRONICKE_QT_VOTOS_TOT","SORAYA_THRONICKE_QT_VOTOS_TOT_ACUMULADO","SORAYA_THRONICKE_PE_VOTOS_TOT_ACUMULADO      ","LEO_PERICLES_QT_VOTOS_TOT","LEO_PERICLES_QT_VOTOS_TOT_ACUMULADO","LEO_PERICLES_PE_VOTOS_TOT_ACUMULADO          ","BRANCO_QT_VOTOS_TOT","BRANCO_QT_VOTOS_TOT_ACUMULADO","BRANCO_PE_VOTOS_TOT_ACUMULADO                ","NULO_QT_VOTOS_TOT","NULO_QT_VOTOS_TOT_ACUMULADO","NULO_PE_VOTOS_TOT_ACUMULADO"
"10/2/2022 19:31","472075","156454011","55","224144","0.474806","16094","71436754","12881","56656604","12280","54274747","258","1673526","0.030834","8716","24175896","0.445435","5","37399","0.000689","156","2467937","0.045471","0","12040","0.000222","0","21497","0.000396","3091","25301238","0.46617","1","8173","0.000151","16","279069","0.005142","33","274184","0.005052","4","23788","0.000438","158","891060","0.015727","443","1490797","0.026313"
"10/2/2022 19:31","472075","156454011","140","224284","0.475102","44202","71480956","36648","56693252","34846","54309593","760","1674286","0.030829","22985","24198881","0.445573","24","37423","0.000689","678","2468615","0.045454","4","12044","0.000222","9","21506","0.000396","10210","25311448","0.466059","1","8174","0.000151","46","279115","0.005139","124","274308","0.005051","5","23793","0.000438","587","891647","0.015728","1215","1492012","0.026317"
"10/2/2022 19:31","472075","156454011","33","224317","0.475172","10791","71491747","8523","56701775","8176","54317769","198","1674484","0.030828","3740","24202621","0.445575","5","37428","0.000689","285","2468900","0.045453","1","12045","0.000222","6","21512","0.000396","3871","25315319","0.46606","1","8175","0.000151","40","279155","0.005139","27","274335","0.005051","2","23795","0.000438","140","891787","0.015728","207","1492219","0.026317"
"10/2/2022 19:31","472075","156454011","79","224396","0.47534","24563","71516310","18997","56720772","17964","54335733","521","1675005","0.030827","8397","24211018","0.445582","13","37441","0.000689","831","2469731","0.045453","4","12049","0.000222","7","21519","0.000396","7956","25323275","0.466052","0","8175","0.00015","148","279303","0.00514","85","274420","0.00505","2","23797","0.000438","378","892165","0.015729","655","1492874","0.02632"
"10/2/2022 19:31","472075","156454011","80","224476","0.475509","26777","71543087","20737","56741509","19698","54355431","475","1675480","0.030825","10585","24221603","0.445615","13","37454","0.000689","707","2470438","0.04545","3","12052","0.000222","8","21527","0.000396","7665","25330940","0.466024","2","8177","0.00015","176","279479","0.005142","53","274473","0.00505","11","23808","0.000438","357","892522","0.01573","682","1493556","0.026322"
"10/2/2022 19:31","472075","156454011","105","224581","0.475732","31120","71574207","25289","56766798","23910","54379341","619","1676099","0.030822","10705","24232308","0.445616","15","37469","0.000689","1088","2471526","0.04545","10","12062","0.000222","6","21533","0.000396","11139","25342079","0.466024","3","8180","0.00015","207","279686","0.005143","110","274583","0.005049","8","23816","0.000438","478","893000","0.015731","901","1494457","0.026326"
"10/2/2022 19:31","472075","156454011","96","224677","0.475935","29349","71603556","21911","56788709","20728","54400069","440","1676539","0.030819","9417","24241725","0.445619","13","37482","0.000689","709","2472235","0.045445","4","12066","0.000222","6","21539","0.000396","9907","25351986","0.466029","1","8181","0.00015","163","279849","0.005144","64","274647","0.005049","4","23820","0.000438","412","893412","0.015732","771","1495228","0.02633"
"10/2/2022 19:32","472075","156454011","32","224709","0.476003","11276","71614832","8613","56797322","8136","54408205","199","1676738","0.030818","3110","24244835","0.44561","4","37486","0.000689","466","2472701","0.045447","1","12067","0.000222","3","21542","0.000396","4227","25356213","0.466037","2","8183","0.00015","79","279928","0.005145","44","274691","0.005049","1","23821","0.000438","177","893589","0.015733","300","1495528","0.026331"
"10/2/2022 19:32","472075","156454011","63","224772","0.476136","21979","71636811","17082","56814404","16585","54424790","423","1677161","0.030816","8088","24252923","0.445623","10","37496","0.000689","739","2473440","0.045447","5","12072","0.000222","6","21548","0.000396","7135","25363348","0.466026","2","8185","0.00015","39","279967","0.005144","129","274820","0.00505","9","23830","0.000438","168","893757","0.015731","329","1495857","0.026329"
"10/2/2022 19:32","472075","156454011","68","224840","0.47628","23059","71659870","19526","56833930","18487","54443277","541","1677702","0.030816","10061","24262984","0.445656","12","37508","0.000689","491","2473931","0.045441","8","12080","0.000222","7","21555","0.000396","7255","25370603","0.466001","1","8186","0.00015","35","280002","0.005143","74","274894","0.005049","2","23832","0.000438","341","894098","0.015732","698","1496555","0.026332"
"10/2/2022 19:32","472075","156454011","85","224925","0.47646","25006","71684876","20434","56854364","19463","54462740","638","1678340","0.030816","14039","24277023","0.445755","13","37521","0.000689","290","2474221","0.04543","1","12081","0.000222","7","21562","0.000396","4399","25375002","0.465915","0","8186","0.00015","25","280027","0.005142","48","274942","0.005048","3","23835","0.000438","286","894384","0.015731","685","1497240","0.026335"
"10/2/2022 19:32","472075","156454011","31","224956","0.476526","12114","71696990","9753","56864117","9345","54472085","352","1678692","0.030817","5559","24282582","0.44578","5","37526","0.000689","204","2474425","0.045426","3","12084","0.000222","3","21565","0.000396","3175","25378177","0.465893","0","8186","0.00015","20","280047","0.005141","22","274964","0.005048","2","23837","0.000438","122","894506","0.015731","286","1497526","0.026335"
"10/2/2022 19:32","472075","156454011","43","224999","0.476617","14094","71711084","11362","56875479","10975","54483060","219","1678911","0.030815","3421","24286003","0.445753","10","37536","0.000689","396","2474821","0.045424","0","12084","0.000222","2","21567","0.000396","6832","25385009","0.465925","2","8188","0.00015","38","280085","0.005141","52","275016","0.005048","3","23840","0.000438","152","894658","0.01573","235","1497761","0.026334"
"10/2/2022 19:32","472075","156454011","126","225125","0.476884","42964","71754048","35010","56910489","33813","54516873","762","1679673","0.03081","13636","24299639","0.445727","21","37557","0.000689","1351","2476172","0.04542","2","12086","0.000222","13","21580","0.000396","17744","25402753","0.465961","2","8190","0.00015","130","280215","0.00514","145","275161","0.005047","7","23847","0.000437","526","895184","0.01573","671","1498432","0.02633"
"10/2/2022 19:32","472075","156454011","4","225129","0.476892","1320","71755368","1069","56911558","1025","54517898","20","1679693","0.03081","427","24300066","0.445726","0","37557","0.000689","49","2476221","0.04542","0","12086","0.000222","1","21581","0.000396","517","25403270","0.465962","0","8190","0.00015","1","280216","0.00514","10","275171","0.005047","0","23847","0.000437","20","895204","0.01573","24","1498456","0.02633"
"10/2/2022 19:32","472075","156454011","25","225154","0.476945","7378","71762746","5856","56917414","5676","54523574","112","1679805","0.030809","2643","24302709","0.445728","3","37560","0.000689","264","2476485","0.04542","0","12086","0.000222","1","21582","0.000396","2605","25405875","0.465961","0","8190","0.00015","5","280221","0.005139","42","275213","0.005048","1","23848","0.000437","45","895249","0.015729","135","1498591","0.026329"
"10/2/2022 19:32","472075","156454011","22","225176","0.476992","7199","71769945","5532","56922946","5338","54528912","102","1679907","0.030808","2820","24305529","0.445737","2","37562","0.000689","172","2476657","0.045419","0","12086","0.000222","1","21583","0.000396","2178","25408053","0.465956","0","8190","0.00015","9","280230","0.005139","53","275266","0.005048","1","23849","0.000437","71","895320","0.015729","123","1498714","0.026329"
"10/2/2022 19:32","472075","156454011","28","225204","0.477051","7682","71777627","6454","56929400","6205","54535117","182","1680089","0.030807","4901","24310430","0.445776","3","37565","0.000689","85","2476742","0.045416","2","12088","0.000222","0","21583","0.000396","989","25409042","0.465921","0","8190","0.00015","5","280235","0.005139","37","275303","0.005048","1","23850","0.000437","76","895396","0.015728","173","1498887","0.026329"
"10/2/2022 19:32","472075","156454011","30","225234","0.477115","8222","71785849","5897","56935297","5779","54540896","111","1680200","0.030806","1580","24312010","0.445757","5","37570","0.000689","188","2476930","0.045414","1","12089","0.000222","0","21583","0.000396","3854","25412896","0.465942","1","8191","0.00015","10","280245","0.005138","28","275331","0.005048","1","23851","0.000437","38","895434","0.015727","80","1498967","0.026328"
"10/2/2022 19:32","472075","156454011","2","225236","0.477119","546","71786395","429","56935726","409","54541305","13","1680213","0.030806","311","24312321","0.44576","0","37570","0.000689","10","2476940","0.045414","0","12089","0.000222","0","21583","0.000396","74","25412970","0.46594","0","8191","0.00015","0","280245","0.005138","1","275332","0.005048","0","23851","0.000437","3","895437","0.015727","17","1498984","0.026328"
"10/2/2022 19:32","472075","156454011","40","225276","0.477204","12640","71799035","10065","56945791","9529","54550834","249","1680462","0.030805","6661","24318982","0.445804","3","37573","0.000689","253","2477193","0.045411","0","12089","0.000222","2","21585","0.000396","2317","25415287","0.465901","0","8191","0.00015","13","280258","0.005138","31","275363","0.005048","0","23851","0.000437","186","895623","0.015728","350","1499334","0.026329"
"10/2/2022 19:32","472075","156454011","41","225317","0.477291","11899","71810934","9888","56955679","9285","54560119","254","1680716","0.030805","5988","24324970","0.445838","1","37574","0.000689","264","2477457","0.045408","2","12091","0.000222","3","21588","0.000396","2728","25418015","0.465872","1","8192","0.00015","9","280267","0.005137","32","275395","0.005048","3","23854","0.000437","188","895811","0.015728","415","1499749","0.026332"
"10/2/2022 19:32","472075","156454011","86","225403","0.477473","29139","71840073","21735","56977414","21023","54581142","740","1681456","0.030807","10625","24335595","0.445861","12","37586","0.000689","1044","2478501","0.045409","3","12094","0.000222","13","21601","0.000396","8351","25426366","0.465845","3","8195","0.00015","116","280383","0.005137","101","275496","0.005047","15","23869","0.000437","348","896159","0.015728","364","1500113","0.026328"
"10/2/2022 19:32","472075","156454011","32","225435","0.477541","10682","71850755","8019","56985433","7708","54588850","172","1681628","0.030805","2952","24338547","0.445852","5","37591","0.000689","458","2478959","0.045411","0","12094","0.000222","6","21607","0.000396","4036","25430402","0.465853","0","8195","0.00015","41","280424","0.005137","38","275534","0.005047","0","23869","0.000437","189","896348","0.015729","122","1500235","0.026327"
"10/2/2022 19:32","472075","156454011","2","225437","0.477545","749","71851504","616","56986049","583","54589433","23","1681651","0.030805","252","24338799","0.445852","0","37591","0.000689","42","2479001","0.045412","0","12094","0.000222","1","21608","0.000396","256","25430658","0.465853","0","8195","0.00015","2","280426","0.005137","7","275541","0.005048","0","23869","0.000437","19","896367","0.01573","14","1500249","0.026327"
"10/2/2022 19:32","472075","156454011","67","225504","0.477687","21190","71872694","17248","57003297","16618","54606051","400","1682051","0.030803","6565","24345364","0.445836","10","37601","0.000689","690","2479691","0.045411","2","12096","0.000222","3","21611","0.000396","8812","25439470","0.465873","2","8197","0.00015","78","280504","0.005137","55","275596","0.005047","1","23870","0.000437","303","896670","0.01573","327","1500576","0.026324"
"10/2/2022 19:32","472075","156454011","53","225557","0.477799","14430","71887124","11517","57014814","11155","54617206","226","1682277","0.030801","5557","24350921","0.445847","8","37609","0.000689","360","2480051","0.045408","0","12096","0.000221","2","21613","0.000396","4957","25444427","0.465868","0","8197","0.00015","16","280520","0.005136","26","275622","0.005046","3","23873","0.000437","166","896836","0.01573","196","1500772","0.026322"
"10/2/2022 19:32","472075","156454011","93","225650","0.477996","30459","71917583","23874","57038688","23344","54640550","594","1682871","0.030799","11566","24362487","0.445868","6","37615","0.000688","888","2480939","0.045405","5","12101","0.000221","7","21620","0.000396","10147","25454574","0.465855","2","8199","0.00015","23","280543","0.005134","104","275726","0.005046","2","23875","0.000437","225","897061","0.015727","305","1501077","0.026317"
"10/2/2022 19:32","472075","156454011","175","225825","0.478367","75520","71993103","62373","57101061","60572","54701122","1933","1684804","0.0308","28017","24390504","0.445887","45","37660","0.000688","3890","2484829","0.045426","24","12125","0.000222","21","21641","0.000396","26057","25480631","0.465816","11","8210","0.00015","149","280692","0.005131","393","276119","0.005048","32","23907","0.000437","725","897786","0.015723","1076","1502153","0.026307"
"10/2/2022 19:32","472075","156454011","519","226344","0.479466","186629","72179732","153740","57254801","148156","54849278","3321","1688125","0.030778","43354","24433858","0.445473","124","37784","0.000689","6615","2491444","0.045423","34","12159","0.000222","78","21719","0.000396","91329","25571960","0.466222","19","8229","0.00015","2505","283197","0.005163","704","276823","0.005047","73","23980","0.000437","2123","899909","0.015718","3461","1505614","0.026297"
"10/2/2022 19:32","472075","156454011","14","226358","0.479496","5188","72184920","3924","57258725","3816","54853094","60","1688185","0.030776","939","24434797","0.445459","10","37794","0.000689","104","2491548","0.045422","1","12160","0.000222","0","21719","0.000396","2673","25574633","0.466239","1","8230","0.00015","8","283205","0.005163","19","276842","0.005047","1","23981","0.000437","40","899949","0.015717","68","1505682","0.026296"
"10/2/2022 19:32","472075","156454011","58","226416","0.479619","19964","72204884","15252","57273977","14831","54867925","255","1688440","0.030773","6336","24441133","0.445454","15","37809","0.000689","523","2492071","0.045419","2","12162","0.000222","1","21720","0.000396","7606","25582239","0.466251","1","8231","0.00015","30","283235","0.005162","59","276901","0.005047","3","23984","0.000437","147","900096","0.015716","274","1505956","0.026294"
"10/2/2022 19:32","472075","156454011","24","226440","0.47967","7802","72212686","6027","57280004","5888","54873813","76","1688516","0.030771","1703","24442836","0.445437","12","37821","0.000689","180","2492251","0.045418","1","12163","0.000222","3","21723","0.000396","3850","25586089","0.466271","0","8231","0.00015","20","283255","0.005162","42","276943","0.005047","1","23985","0.000437","44","900140","0.015715","95","1506051","0.026293"
"10/2/2022 19:32","472075","156454011","124","226564","0.479932","41102","72253788","32747","57312751","30924","54904737","913","1689429","0.03077","20650","24463486","0.445562","44","37865","0.00069","955","2493206","0.04541","5","12168","0.000222","10","21733","0.000396","8037","25594126","0.466155","3","8234","0.00015","48","283303","0.00516","250","277193","0.005049","9","23994","0.000437","557","900697","0.015715","1266","1507317","0.0263"
"10/2/2022 19:32","472075","156454011","120","226684","0.480186","37669","72291457","29375","57342126","28244","54932981","683","1690112","0.030767","19075","24482561","0.445681","39","37904","0.00069","650","2493856","0.045398","9","12177","0.000222","6","21739","0.000396","7617","25601743","0.466054","6","8240","0.00015","43","283346","0.005158","109","277302","0.005048","7","24001","0.000437","300","900997","0.015713","831","1508148","0.026301"
"10/2/2022 19:32","472075","156454011","278","226962","0.480775","102420","72393877","78321","57420447","74921","55007902","3020","1693132","0.03078","37582","24520143","0.445757","52","37956","0.00069","3224","2497080","0.045395","22","12199","0.000222","39","21778","0.000396","30069","25631812","0.465966","9","8249","0.00015","503","283849","0.00516","337","277639","0.005047","64","24065","0.000437","1036","902033","0.015709","2364","1510512","0.026306"
"10/2/2022 19:32","472075","156454011","169","227131","0.481133","57490","72451367","44433","57464880","42403","55050305","1202","1694334","0.030778","16862","24537005","0.44572","45","38001","0.00069","1484","2498564","0.045387","12","12211","0.000222","15","21793","0.000396","22431","25654243","0.466015","9","8258","0.00015","132","283981","0.005159","187","277826","0.005047","24","24089","0.000438","765","902798","0.01571","1265","1511777","0.026308"
"10/2/2022 19:32","472075","156454011","110","227241","0.481366","57525","72508892","32493","57497373","31174","55081479","1031","1695365","0.030779","15272","24552277","0.445745","17","38018","0.00069","1245","2499809","0.045384","17","12228","0.000222","32","21825","0.000396","13234","25667477","0.465991","7","8265","0.00015","201","284182","0.005159","95","277921","0.005046","23","24112","0.000438","563","903361","0.015711","756","1512533","0.026306"
"10/2/2022 19:32","472075","156454011","378","227619","0.482167","132028","72640920","102866","57600239","97227","55178706","4013","1699378","0.030798","44382","24596659","0.445764","48","38066","0.00069","7891","2507700","0.045447","34","12262","0.000222","63","21888","0.000397","39030","25706507","0.465877","18","8283","0.00015","1015","285197","0.005169","615","278536","0.005048","118","24230","0.000439","1891","905252","0.015716","3748","1516281","0.026324"
"10/2/2022 19:32","472075","156454011","16","227635","0.482201","4834","72645754","3922","57604161","3713","55182419","102","1699480","0.030797","1470","24598129","0.44576","2","38068","0.00069","205","2507905","0.045448","2","12264","0.000222","5","21893","0.000397","1894","25708401","0.46588","0","8283","0.00015","18","285215","0.005169","12","278548","0.005048","3","24233","0.000439","113","905365","0.015717","96","1516377","0.026324"
"10/2/2022 19:32","472075","156454011","9","227644","0.48222","2930","72648684","2357","57606518","2280","55184699","26","1699506","0.030797","700","24598829","0.445755","1","38069","0.00069","86","2507991","0.045447","0","12264","0.000222","0","21893","0.000397","1456","25709857","0.465887","0","8283","0.00015","10","285225","0.005169","1","278549","0.005048","0","24233","0.000439","38","905403","0.015717","39","1516416","0.026324"
"10/2/2022 19:32","472075","156454011","16","227660","0.482254","5463","72654147","4492","57611010","4196","55188895","137","1699643","0.030797","1444","24600273","0.445747","3","38072","0.00069","330","2508321","0.04545","1","12265","0.000222","5","21898","0.000397","2223","25712080","0.465892","5","8288","0.00015","22","285247","0.005169","25","278574","0.005048","1","24234","0.000439","105","905508","0.015718","191","1516607","0.026325"
"10/2/2022 19:32","472075","156454011","59","227719","0.482379","20840","72674987","16587","57627597","15651","55204546","565","1700208","0.030798","7221","24607494","0.445751","6","38078","0.00069","938","2509259","0.045454","6","12271","0.000222","6","21904","0.000397","6699","25718779","0.465882","3","8291","0.00015","113","285360","0.005169","75","278649","0.005048","19","24253","0.000439","357","905865","0.015719","579","1517186","0.026327"
"10/2/2022 19:32","472075","156454011","81","227800","0.48255","28161","72703148","22706","57650303","21453","55225999","686","1700894","0.030799","8738","24616232","0.445736","18","38096","0.00069","1148","2510407","0.045457","7","12278","0.000222","13","21917","0.000397","10572","25729351","0.465892","4","8295","0.00015","128","285488","0.005169","123","278772","0.005048","16","24269","0.000439","500","906365","0.015722","753","1517939","0.02633"
"10/2/2022 19:32","472075","156454011","220","228020","0.483016","76760","72779908","59306","57709609","56012","55282011","1953","1702847","0.030803","23376","24639608","0.445708","41","38137","0.00069","3533","2513940","0.045475","25","12303","0.000223","35","21952","0.000397","26246","25755597","0.465895","12","8307","0.00015","411","285899","0.005172","347","279119","0.005049","33","24302","0.00044","1206","907571","0.015727","2088","1520027","0.026339"
"10/2/2022 19:32","472075","156454011","108","228128","0.483245","36130","72816038","28186","57737795","26518","55308529","912","1703759","0.030805","10947","24650555","0.445692","22","38159","0.00069","1434","2515374","0.045479","6","12309","0.000223","9","21961","0.000397","12872","25768469","0.465904","5","8312","0.00015","145","286044","0.005172","145","279264","0.005049","21","24323","0.00044","674","908245","0.015731","994","1521021","0.026344"
"10/2/2022 19:32","472075","156454011","53","228181","0.483358","18545","72834583","14777","57752572","14000","55322529","466","1704225","0.030805","6013","24656568","0.445688","5","38164","0.00069","813","2516187","0.045482","3","12312","0.000223","7","21968","0.000397","6501","25774970","0.465904","4","8316","0.00015","121","286165","0.005173","55","279319","0.005049","12","24335","0.00044","298","908543","0.015732","479","1521500","0.026345"
"10/2/2022 19:32","472075","156454011","84","228265","0.483535","21570","72856153","16950","57769522","16426","55338955","749","1704974","0.03081","13206","24669774","0.445794","5","38169","0.00069","103","2516290","0.045471","2","12314","0.000223","4","21972","0.000397","2304","25777274","0.465807","3","8319","0.00015","9","286174","0.005171","39","279358","0.005048","2","24337","0.00044","169","908712","0.01573","355","1521855","0.026344"
"10/2/2022 19:32","472075","156454011","128","228393","0.483807","38918","72895071","32487","57802009","31230","55370185","2205","1707179","0.030832","18730","24688504","0.445881","15","38184","0.00069","476","2516766","0.045453","5","12319","0.000222","10","21982","0.000397","9562","25786836","0.465717","1","8320","0.00015","47","286221","0.005169","169","279527","0.005048","10","24347","0.00044","419","909131","0.015728","838","1522693","0.026343"
"10/2/2022 19:32","472075","156454011","21","228414","0.483851","6782","72901853","5735","57807744","5611","55375796","198","1707377","0.030833","1681","24690185","0.445866","6","38190","0.00069","397","2517163","0.045456","2","12321","0.000222","4","21986","0.000397","3250","25790086","0.465728","1","8321","0.00015","53","286274","0.00517","17","279544","0.005048","2","24349","0.00044","46","909177","0.015728","78","1522771","0.026342"
"10/2/2022 19:32","472075","156454011","33","228447","0.483921","10863","72912716","8792","57816536","8353","55384149","192","1707569","0.030831","5446","24695631","0.445897","7","38197","0.00069","137","2517300","0.045452","3","12324","0.000223","0","21986","0.000397","2521","25792607","0.465704","2","8323","0.00015","11","286285","0.005169","30","279574","0.005048","4","24353","0.00044","123","909300","0.015727","316","1523087","0.026343"
"10/2/2022 19:32","472075","156454011","112","228559","0.484158","33745","72946461","27957","57844493","26564","55410713","625","1708194","0.030828","17225","24712856","0.445994","13","38210","0.00069","411","2517711","0.045437","3","12327","0.000222","8","21994","0.000397","8167","25800774","0.465628","2","8325","0.00015","31","286316","0.005167","75","279649","0.005047","4","24357","0.00044","417","909717","0.015727","976","1524063","0.026348"
"10/2/2022 19:32","472075","156454011","63","228622","0.484292","22287","72968748","18643","57863136","17966","55428679","596","1708790","0.030829","9720","24722576","0.446025","11","38221","0.00069","639","2518350","0.045434","7","12334","0.000223","13","22007","0.000397","6847","25807621","0.465601","0","8325","0.00015","71","286387","0.005167","57","279706","0.005046","5","24362","0.00044","234","909951","0.015726","443","1524506","0.026347"
"10/2/2022 19:32","472075","156454011","12","228634","0.484317","3039","72971787","2362","57865498","2242","55430921","70","1708860","0.030829","1315","24723891","0.446031","1","38222","0.00069","101","2518451","0.045434","0","12334","0.000223","0","22007","0.000397","739","25808360","0.465595","0","8325","0.00015","13","286400","0.005167","3","279709","0.005046","0","24362","0.00044","40","909991","0.015726","80","1524586","0.026347"
"10/2/2022 19:32","472075","156454011","40","228674","0.484402","13729","72985516","10604","57876102","10174","55441095","219","1709079","0.030827","4512","24728403","0.44603","2","38224","0.000689","431","2518882","0.045433","0","12334","0.000222","3","22010","0.000397","4877","25813237","0.465598","1","8326","0.00015","97","286497","0.005168","30","279739","0.005046","2","24364","0.000439","164","910155","0.015726","266","1524852","0.026347"
"10/2/2022 19:32","472075","156454011","153","228827","0.484726","53618","73039134","42599","57918701","40199","55481294","1182","1710261","0.030826","19375","24747778","0.446056","35","38259","0.00069","2029","2520911","0.045437","9","12343","0.000222","11","22021","0.000397","17025","25830262","0.465567","8","8334","0.00015","336","286833","0.00517","152","279891","0.005045","37","24401","0.00044","857","911012","0.015729","1543","1526395","0.026354"
"10/2/2022 19:33","472075","156454011","81","228908","0.484898","24826","73063960","19470","57938171","18522","55499816","431","1710692","0.030823","8039","24755817","0.446052","5","38264","0.000689","591","2521502","0.045433","4","12347","0.000222","2","22023","0.000397","9251","25839513","0.465578","4","8338","0.00015","130","286963","0.005171","60","279951","0.005044","5","24406","0.00044","373","911385","0.01573","575","1526970","0.026355"
"10/2/2022 19:33","472075","156454011","2","228910","0.484902","496","73064456","400","57938571","365","55500181","5","1710697","0.030823","186","24756003","0.446053","1","38265","0.000689","9","2521511","0.045432","0","12347","0.000222","0","22023","0.000397","162","25839675","0.465578","0","8338","0.00015","1","286964","0.005171","1","279952","0.005044","0","24406","0.00044","8","911393","0.01573","27","1526997","0.026355"
"10/2/2022 19:33","472075","156454011","2","228912","0.484906","726","73065182","571","57939142","536","55500717","8","1710705","0.030823","405","24756408","0.446056","0","38265","0.000689","5","2521516","0.045432","0","12347","0.000222","0","22023","0.000397","116","25839791","0.465576","0","8338","0.00015","0","286964","0.00517","2","279954","0.005044","0","24406","0.00044","9","911402","0.01573","26","1527023","0.026356"
"10/2/2022 19:33","472075","156454011","22","228934","0.484953","7809","73072991","6067","57945209","5909","55506626","116","1710821","0.030822","3100","24759508","0.446064","5","38270","0.000689","232","2521748","0.045431","3","12350","0.000222","3","22026","0.000397","2386","25842177","0.465569","0","8338","0.00015","6","286970","0.00517","54","280008","0.005045","4","24410","0.00044","70","911472","0.01573","88","1527111","0.026354"
"10/2/2022 19:33","472075","156454011","11","228945","0.484976","3875","73076866","2901","57948110","2852","55509478","43","1710864","0.030821","2214","24761722","0.446081","0","38270","0.000689","99","2521847","0.045431","0","12350","0.000222","0","22026","0.000397","480","25842657","0.465554","0","8338","0.00015","1","286971","0.00517","15","280023","0.005045","0","24410","0.00044","15","911487","0.015729","34","1527145","0.026354"
"10/2/2022 19:33","472075","156454011","39","228984","0.485059","11170","73088036","9090","57957200","8811","55518289","302","1711166","0.030822","4622","24766344","0.446093","6","38276","0.000689","403","2522250","0.045431","2","12352","0.000222","2","22028","0.000397","3389","25846046","0.465541","1","8339","0.00015","21","286992","0.005169","61","280084","0.005045","2","24412","0.00044","87","911574","0.015728","192","1527337","0.026353"
"10/2/2022 19:33","472075","156454011","62","229046","0.48519","19368","73107404","15892","57973092","15061","55533350","470","1711636","0.030822","9172","24775516","0.446138","9","38285","0.000689","387","2522637","0.045426","2","12354","0.000222","7","22035","0.000397","4933","25850979","0.465504","0","8339","0.00015","30","287022","0.005168","42","280126","0.005044","9","24421","0.00044","240","911814","0.015728","591","1527928","0.026356"
"10/2/2022 19:33","472075","156454011","61","229107","0.485319","20689","73128093","16525","57989617","15778","55549128","528","1712164","0.030823","10310","24785826","0.446196","12","38297","0.000689","277","2522914","0.045418","3","12357","0.000222","5","22040","0.000397","4580","25855559","0.465454","2","8341","0.00015","14","287036","0.005167","44","280170","0.005044","3","24424","0.00044","234","912048","0.015728","513","1528441","0.026357"
"10/2/2022 19:33","472075","156454011","20","229127","0.485361","7189","73135282","5903","57995520","5694","55554822","189","1712353","0.030823","3126","24788952","0.446207","2","38299","0.000689","117","2523031","0.045415","4","12361","0.000223","1","22041","0.000397","2223","25857782","0.465446","3","8344","0.00015","9","287045","0.005167","18","280188","0.005043","2","24426","0.00044","58","912106","0.015727","151","1528592","0.026357"
"10/2/2022 19:33","472075","156454011","29","229156","0.485423","9451","73144733","7352","58002872","7038","55561860","148","1712501","0.030822","2311","24791263","0.446192","12","38311","0.00069","263","2523294","0.045414","1","12362","0.000222","0","22041","0.000397","4258","25862040","0.465464","1","8345","0.00015","8","287053","0.005166","36","280224","0.005043","0","24426","0.00044","129","912235","0.015727","185","1528777","0.026357"
"10/2/2022 19:33","472075","156454011","70","229226","0.485571","22632","73167365","18190","58021062","17418","55579278","461","1712962","0.03082","7073","24798336","0.44618","10","38321","0.000689","883","2524177","0.045416","4","12366","0.000222","4","22045","0.000397","8800","25870840","0.465476","2","8347","0.00015","67","287120","0.005166","103","280327","0.005044","11","24437","0.00044","309","912544","0.015728","463","1529240","0.026357"
